num (ignore),Avg windspeed,windSpeed,Direction,windTurbulence,deploymentTime,,simTime,posEast,posNorth,altitude,longitude,latitude,max altitude,deploymentVelocity,groundspeedVelocity
81,0.708461399,0,226.2700986,0,72.40686752,,832.5511555,3980.488932,-244.5446041,627,118.0436994,34.99779293,24283.23198,82.66172616,11.98187559
82,4.671568,0,219.0989485,0,72.96408681,,832.3936435,2181.344897,587.0795672,627,118.0239499,35.00527738,24292.15844,82.74537129,11.98115332
83,1.894068215,0,195.6879594,0,72.01271374,,832.7012941,2146.250229,935.3417311,627,118.0235654,35.00840945,24162.15406,82.63366606,11.9814248
84,1.914639872,0,234.0508429,0,70.39028759,,832.3099602,2949.348673,-758.0185894,627,118.0323773,34.99317868,24238.05518,83.45523957,11.98161466
85,2.214354896,0,237.8215439,0,68.60992067,,831.1552661,2650.557973,-1155.061345,627,118.029096,34.98960881,24269.46086,84.08764679,11.98280101
86,6.549136,0,246.1611002,0,69.08605488,,833.9805376,1673.348101,575.5299597,627,118.0183723,35.00517448,24132.36517,82.48275127,11.99218297
87,4.485301333,0,58.27180919,0,71.04851533,,831.0149816,1435.994677,1549.145729,627,118.015768,35.01393078,24082.64808,82.98633489,11.98226109
88,4.291948192,0,250.212474,0,68.44042522,,832.4431425,2365.727124,562.1466729,627,118.0259742,35.00505274,24195.55172,82.66943262,11.98160059
89,4.418330943,0,242.5626039,0,71.25909462,,831.6875147,6168.767227,4320.147355,627,118.0677572,35.0388332,24212.26937,82.19238551,11.98485882
90,2.61372665,0,180.6765969,0,71.49087463,,832.7842237,8755.142712,2191.638111,627,118.0961431,35.01967198,24302.17037,84.35855816,11.98379811
91,2.538323747,0,187.1880519,0,68.25382491,,833.68931,3995.495989,-810.7177605,627,118.0438614,34.99270115,24214.39221,83.67638576,11.98137629
92,6.645994667,0,260.3809432,0,70.6073682,,834.0132306,3986.819271,-553.0992373,627,118.0437674,34.995018,24187.97423,82.51179027,11.98270816
93,5.35028894,0,199.0604675,0,68.37553702,,832.4076284,2137.945183,532.7826244,627,118.0234732,35.00478917,24222.025,83.63141681,11.98346998
94,0.689511007,0,23.56232564,0,73.19632935,,828.9591541,521.643216,597.6563418,627,118.0057273,35.00537472,24220.19405,82.61444668,11.9815679
95,2.522678137,0,203.2054938,0,70.22389349,,832.9913695,4072.79747,-1337.556891,627,118.0447074,34.98796287,24216.10479,84.23970868,11.98156369
96,1.808790896,0,243.1904645,0,73.14635969,,831.1819507,2096.57975,-684.1217152,627,118.023016,34.99384537,24133.16655,82.78882422,11.98957648
97,9.144549663,0,231.28017,0,72.44227852,,830.8558902,4934.910153,268.8533202,627,118.0541804,35.00240582,24300.6271,82.80967825,11.98003952
98,5.118294543,0,220.8123535,0,69.94109797,,834.5066525,2363.803573,1905.564685,627,118.0259569,35.01713439,24266.54402,98.529294,11.98282726
99,0.532048063,0,215.3626613,0,69.02595993,,831.9378672,3359.910675,2216.444394,627,118.0368964,35.01992738,24274.8303,82.58583641,11.98194181
0,2.417422056,0,198.6120458,0,67.30846045,,831.3921801,4015.90482,1285.701613,627,118.0440956,35.01155462,24257.37711,82.40881077,11.98126758
1,1.381644768,0,228.5613498,0,68.17624628,,829.5849738,3492.976978,-337.2376629,627,118.0383469,34.99696112,24278.14428,82.552329,11.98049193
2,1.424568357,0,284.4809771,0,69.78874824,,830.6435939,3872.485652,-1669.408924,627,118.042507,34.98497924,24276.54483,82.20590116,11.98722216
3,7.584778667,0,196.5074515,0,71.5324615,,829.9746123,3374.03575,0.404924886,627,118.0370425,34.99999802,24318.12913,82.70267857,11.97991539
4,8.449056,0,163.9972115,0,73.53148435,,830.1283788,2605.923754,1904.832359,627,118.0286156,35.01712721,24146.56782,82.25062781,11.98150519
5,5.185664,0,220.2538218,0,67.05988445,,831.4315358,1020.504285,766.5229388,627,118.0112047,35.00689299,24106.75749,82.56771893,11.98207618
6,5.185664,0,260.2620865,0,67.08268583,,830.2294468,3666.96999,2500.826718,627,118.0402696,35.02248383,24307.09737,82.35340919,11.98227059
7,9.209024,0,56.10419682,0,72.04426003,,829.7679688,1628.34603,-227.331228,627,118.0178767,34.99795425,24316.33651,82.65690092,11.9804463
8,5.945632,0,228.1650955,0,68.52658014,,833.0778345,5016.820891,527.7404159,627,118.0550813,35.00473364,24292.87651,82.52124877,11.98256417
9,1.138758403,0,216.5844963,0,69.76961789,,831.9003895,5422.883158,297.186958,627,118.0595381,35.00265813,24204.25977,82.48226362,11.98151175
10,4.16183064,0,254.8723144,0,72.49012141,,829.4195404,4099.681418,207.4555323,627,118.0450102,35.00185739,24261.1251,82.3831046,11.98161619
11,4.316985811,0,175.4793106,0,73.1541117,,832.0152473,5721.239623,2315.94049,627,118.0628277,35.02081157,24251.05346,85.31781703,11.98348894
12,5.324886751,0,198.1133717,0,71.61229734,,830.4046237,6766.735075,-1140.22702,627,118.0742806,34.98972307,24223.54126,82.64977361,11.98164969
13,1.442187823,0,208.2278365,0,69.1471862,,831.9466885,4790.819496,708.9913621,627,118.052601,35.00636477,24295.0168,82.6104352,11.98233375
14,1.808790896,0,220.0620586,0,67.79598038,,830.5248206,5133.321097,877.8146543,627,118.0563626,35.00788135,24302.89957,83.07432042,11.98194897
15,5.609118228,0,223.1539723,0,73.20001974,,830.25983,2263.540354,-1187.614202,627,118.0248475,34.989317,24277.9732,82.76695941,11.9827716
16,1.91009891,0,211.6171242,0,72.0864475,,830.3539795,5386.096983,1644.575521,627,118.059143,35.01477568,24335.25995,82.62846756,11.9810988
17,0.008774163,0,242.0568804,0,72.89991535,,831.9327365,-171.3296974,2638.165654,627,117.9981185,35.02372558,24190.54551,82.05980675,11.98173322
18,4.302793003,0,218.9880724,0,73.3117712,,829.9485053,1886.276157,1317.506978,627,118.0207118,35.01184687,24241.13377,82.71357308,11.98152834
19,2.543695021,0,194.9008164,0,68.58877308,,831.5437818,3168.773849,-2203.51391,627,118.0347806,34.98017836,24138.7334,81.95458173,11.98873434
20,4.29673101,0,205.5447726,0,70.64580481,,832.4065422,461.9867466,-1023.908371,627,118.0050714,34.99079167,24229.96859,82.83311891,11.98188678
21,1.903444251,0,164.0121238,0,67.78727863,,831.2982663,6530.278615,499.1587064,627,118.0716978,35.00446797,24314.08436,82.16478147,11.98115547
22,2.490235523,0,186.778885,0,68.24978703,,831.8077732,6461.67337,611.8854918,627,118.0709455,35.00548218,24139.88652,83.36219183,11.98191067
23,2.556731406,0,205.7414717,0,68.73189116,,830.1951214,5664.827883,2941.403575,627,118.0622125,35.02643681,24340.78395,83.11683745,11.98089363
24,2.429192318,0,321.7753607,0,69.86465837,,830.4727174,3816.645966,1150.041837,627,118.0419071,35.01033537,24305.98164,84.35609519,11.98592031
25,5.136873551,0,234.3945763,0,67.65364307,,831.8936338,4528.37879,697.5409939,627,118.0497195,35.006263,24193.53967,82.4885724,11.9814603
26,1.433194321,0,68.58828281,0,68.17961617,,829.4280623,4533.166396,-685.9783047,627,118.0497645,34.99382069,24146.74966,83.07484836,11.98135481
27,0.22352,0,45.98786091,0,72.32935457,,830.7382167,4230.731185,1212.652218,627,118.0464541,35.0108968,24317.75431,82.8280543,11.98137191
28,8.314944,0,213.3607048,0,68.52546456,,831.0285056,6127.30081,1192.020883,627,118.0672785,35.01070154,24291.59061,83.08287136,11.98126935
29,3.68808,0,180.359804,0,67.30088378,,830.4382451,7009.178229,-577.1295342,627,118.0769467,34.99478547,24261.6451,82.89660573,11.98436473
30,1.406892214,0,124.4031747,0,68.73178133,,830.432661,2692.697546,-870.8588511,627,118.0295595,34.9921646,24336.69766,82.98763462,11.98266186
31,5.023830209,0,26.08100177,0,67.26091913,,830.363955,5437.423777,-1638.325418,627,118.059685,34.98525158,24280.08204,82.72557621,11.981397
32,4.485301333,0,197.9344209,0,68.1583147,,830.865518,4124.768693,-307.178466,627,118.045283,34.99722907,24272.39604,84.16882127,11.97906179
33,5.603043931,0,205.1222017,0,73.85958655,,832.2202552,4829.144092,-393.2413493,627,118.0530154,34.99645197,24251.05685,83.10341869,11.97915944
34,0.021213481,0,105.2931541,0,72.04244123,,830.7143053,2450.344288,1140.704721,627,118.0269049,35.01025564,24312.48886,82.30094739,11.98412056
35,2.504193145,0,265.3985162,0,70.40047356,,831.1166535,6974.553563,-149.8611108,627,118.0765702,34.99862823,24280.97136,82.77472194,11.99575692
36,9.074912,0,239.4792483,0,67.49066779,,832.2238375,3605.490661,-328.8069712,627,118.0395821,34.99703654,24189.97954,82.04970323,11.99281247
37,7.420864,0,227.7477621,0,70.01385277,,829.7726587,6985.492887,-1443.799712,627,118.0766794,34.98699149,24356.38718,82.57518805,11.981019
38,6.549136,0,250.3248953,0,69.04342949,,831.9999169,3982.066909,1255.683103,627,118.0437239,35.01128479,24188.42448,83.3253253,11.98143737
39,4.430218803,0,212.0394791,0,67.25581353,,830.2261808,3280.084587,-838.2443412,627,118.0360077,34.99245617,24289.77495,83.12756453,11.98067317
40,0.986490982,0,221.301094,0,71.63477045,,831.1271523,4005.305779,2447.156221,627,118.0439848,35.02199987,24319.454,82.73194824,11.98094806
41,5.742474672,0,239.1213405,0,67.16225335,,831.6333286,2678.768392,-622.8476804,627,118.0294074,34.99439505,24302.01888,87.12759644,11.98160582
42,1.290018196,0,213.198213,0,70.59350938,,831.1471389,4060.304095,-300.8861109,627,118.0445753,34.99728592,24276.66335,81.56132679,11.98160422
43,0.028940298,0,191.2292256,0,67.45437312,,830.5403738,5521.104819,847.6827725,627,118.0606201,35.00760833,24350.18922,84.2321955,11.98103515
44,5.144608355,0,208.1573492,0,67.7474132,,832.1347357,2340.775445,-1900.272484,627,118.0256933,34.98290773,24146.36868,82.39962004,11.981458
45,2.438233922,0,137.4986656,0,71.35627317,,832.5861458,1255.223165,1105.919544,627,118.0137824,35.00994499,24205.31335,84.47514603,11.98019009
46,2.61372665,0,226.4454276,0,69.61958135,,830.8490386,6033.286257,-2275.803635,627,118.066221,34.97951522,24295.29705,82.82259389,11.98567024
47,4.295077746,0,247.3822874,0,72.74486347,,833.1695057,1869.826248,-1723.744495,627,118.0205244,34.98449627,24225.68264,84.40337726,11.98181646
48,2.571069806,0,142.0451619,0,67.58514987,,830.0583722,8708.346613,713.7888993,627,118.0956137,35.00638177,24339.24472,82.53835333,11.99080426
49,2.513407481,0,234.9175014,0,70.64762292,,831.2794932,3903.360446,53.12360187,627,118.042854,35.00047022,24289.71548,83.03423368,11.98207913
50,1.099073121,0,72.60455645,0,70.89067152,,832.120805,6505.042743,391.9315573,627,118.0714199,35.00350381,24282.24999,84.75688065,11.98163908
51,1.519936,0,194.3425323,0,71.36543639,,831.2850021,7472.901003,1144.439827,627,118.082053,35.01026459,24320.84559,82.59796269,11.98882221
52,6.038303134,0,241.8779406,0,73.84783309,,834.114388,5036.682955,-134.7881285,627,118.0552954,34.99877528,24260.42963,83.16268839,11.98136252
53,0.664278141,0,217.7855572,0,72.29708625,,830.2809038,5211.418625,1800.970891,627,118.0572259,35.01618309,24286.64688,82.49369045,11.98320135
54,1.303643041,0,217.6857303,0,71.78288834,,829.9953725,4213.374813,83.24178306,627,118.0462578,35.00073984,24340.41755,82.48613407,11.98096616
55,1.685194137,0,227.9278471,0,71.34090267,,830.6001923,6065.331768,2695.084645,627,118.0666091,35.02421929,24320.8886,82.58120671,11.98064189
56,5.409184,0,176.5889108,0,73.45429404,,832.7118756,7507.648274,2311.181338,627,118.0824451,35.02075709,24267.90817,82.50473787,11.99341269
57,4.902538667,0,228.8340153,0,73.1501077,,831.363511,5677.353432,1727.089027,627,118.0623417,35.01551615,24336.18999,82.13073167,11.98092936
58,0.675236184,0,222.9091175,0,68.41013312,,832.526175,6458.21685,2107.380248,627,118.0709192,35.01893151,24295.32487,82.597141,11.98094783
59,2.61372665,0,242.6841549,0,71.51470188,,831.1023041,6431.701266,80.30017929,627,118.0706123,35.00070171,24278.83771,82.95305042,11.99729018
60,9.088698282,0,262.0365492,0,70.92622441,,830.2863289,3617.174277,-810.5084498,627,118.0397083,34.99270446,24218.42514,82.39355835,11.98415096
61,0.010658999,0,228.8638109,0,70.36811921,,830.770892,5353.852924,-10.69111444,627,118.0587782,34.99988969,24303.99307,82.5069666,11.98038589
62,1.064394569,0,221.1091095,0,68.79320392,,830.092243,4172.687805,-1085.711953,627,118.0458052,34.99022735,24272.82731,82.88422666,11.98261425
63,3.263392,0,201.7096712,0,71.89572842,,832.7690893,5075.807546,-454.802846,627,118.0557229,34.99589713,24243.7786,83.16137698,11.98095442
64,4.308730034,0,211.7117401,0,70.86979103,,831.0156823,3622.517769,2232.320484,627,118.0397803,35.02006925,24252.84414,82.95288722,11.98313067
65,4.290605462,0,243.0774484,0,70.61963492,,830.8592893,5353.210654,2204.403587,627,118.0587855,35.01981051,24295.54677,82.37460194,11.98111008
66,0.011123025,0,194.5057299,0,68.31902923,,831.8738295,4002.36504,4569.440269,627,118.0439628,35.04108604,24320.34154,84.0184143,11.98193477
67,4.307219266,0,219.6885192,0,72.20578995,,832.6829835,3081.137928,-891.5132886,627,118.0338235,34.99197774,24207.94551,82.89904102,11.98154715
68,2.218589439,0,247.2181783,0,73.13924314,,831.093681,6394.737354,-862.5657628,627,118.0701992,34.99222255,24281.6724,83.24548054,11.98638379
69,2.847032355,0,241.2116988,0,72.78144332,,829.6489747,5601.309931,-2275.843816,627,118.0614797,34.97951735,24343.22001,83.06318836,11.98500994
70,5.498592,0,193.8889768,0,73.60212531,,831.3753389,4303.994715,1782.094084,627,118.0472615,35.0160176,24294.23696,82.90248256,11.98183507
71,9.181702405,0,235.2324653,0,73.35038396,,830.0832629,6817.354299,-2600.195515,627,118.0748242,34.97659292,24288.4342,83.43900559,11.97951461
72,4.485301333,0,219.8548261,0,67.64274803,,832.0540783,5418.252574,-2044.498201,627,118.0594719,34.98159888,24241.1539,83.06220312,11.98126534
73,0.003125041,0,217.5382091,0,70.17775441,,831.34287,6159.485972,744.0917443,627,118.0676286,35.00667303,24274.71294,82.68173911,11.98121997
74,5.945632,0,204.6552287,0,73.00196887,,830.8208199,6615.703731,-219.120834,627,118.07263,34.99800777,24287.80701,82.84108269,11.97706855
75,0.22352,0,221.1244116,0,72.9036417,,830.0662567,1358.211778,644.3048517,627,118.0149124,35.00579346,24164.24533,82.98665102,11.98168068
76,1.416830771,0,221.065349,0,71.90791683,,831.7960308,4112.256107,609.1460645,627,118.0451502,35.00546982,24236.9258,83.10485661,11.99540316
77,3.263392,0,209.2160996,0,68.39395761,,829.9120467,6458.604828,-717.0871129,627,118.0709014,34.99353047,24332.62993,82.56094396,11.98179604
78,5.185664,0,198.2980433,0,73.47282841,,829.846898,5203.944752,-310.5968921,627,118.0571305,34.99719335,24227.11378,82.67447382,11.98115642
79,5.133366082,0,98.26259124,0,72.59770775,,831.8761423,2864.677096,572.4200645,627,118.0314524,35.00514384,24254.79894,83.84671345,11.98566546
80,8.60552,0,223.9206354,0,72.46295947,,832.6942562,5382.69307,-327.8318485,627,118.0590928,34.99703742,24258.88031,84.24060918,11.98052953
81,1.331678351,0,201.4755186,0,69.7416778,,831.4612126,3621.485977,98.73794687,627,118.0397596,35.00088149,24221.11726,83.32881052,11.98549972
82,3.367701333,0,204.799562,0,72.12670204,,831.8855833,2769.921963,3993.396162,627,118.0304235,35.03590968,24256.3612,83.93817375,11.98133798
83,5.742474672,0,171.0707239,0,67.23748029,,831.1515682,6355.268422,1698.389685,627,118.0697855,35.01525402,24280.50869,83.92300055,11.98276241
84,3.68808,0,88.80491039,0,73.80913352,,831.3764534,5001.531367,2221.285605,627,118.0549237,35.01996413,24200.76966,82.84092523,11.98825309
85,4.318065335,0,197.3564688,0,68.5231107,,828.9654913,3302.546583,-1365.659656,627,118.0362522,34.98771294,24319.12409,82.41903914,11.98137432
86,4.902538667,0,145.7046549,0,72.87535587,,830.9123402,2600.822427,3982.416889,627,118.0285661,35.03581139,24226.7569,81.54012296,11.98473457
87,1.078608125,0,200.5053232,0,70.42355809,,832.3992102,8308.678943,-395.0768783,627,118.0912144,34.99641287,24118.18467,81.96321113,11.98942512
88,3.68808,0,173.1445917,0,73.26112923,,830.9226577,6179.296367,-481.5726579,627,118.067837,34.99565024,24266.33817,81.94340955,11.98148311
89,2.847032355,0,219.9293663,0,73.34515692,,837.3715206,2818.765214,-577.9698963,627,118.0309444,34.99479827,24155.3948,82.61407885,11.98249785
90,7.174992,0,209.2478568,0,69.7840664,,830.6405994,3500.968044,2250.73445,627,118.0384456,35.02023528,24313.00038,82.59659814,11.98176072
91,0.851880825,0,228.6297196,0,67.95939982,,830.169078,3654.088413,-1198.027295,627,118.0401118,34.98921928,24342.35415,81.36318918,11.98120234
92,8.314944,0,202.547252,0,73.21426008,,831.4245105,2722.214836,146.3904187,627,118.0298868,35.00131286,24232.89774,84.03420438,11.98142822
93,2.210257846,0,202.4124266,0,72.86766183,,830.7825286,4414.377758,-2816.239717,627,118.0484491,34.97466332,24220.16552,82.27965146,11.98175956
94,5.030954573,0,202.4531872,0,69.31751197,,831.3924124,2472.041448,519.9223494,627,118.0271413,35.00467275,24140.05899,83.36140257,11.98107185
95,3.52737359,0,186.2903136,0,67.84311737,,831.4524027,6800.112762,1496.036453,627,118.0746686,35.01343132,24232.74558,84.66955755,11.98276341
96,2.031515165,0,89.95614161,0,73.46080122,,831.3052178,5294.679755,-1393.850945,627,118.0581197,34.98745095,24308.0824,82.81276601,11.96995555
97,8.896096,0,227.2120343,0,67.53510669,,830.3002858,4787.904663,2667.869432,627,118.0525803,35.02398139,24255.49521,82.61875132,11.98508421
98,4.293818744,0,245.3399528,0,69.48737058,,830.6617002,5803.556256,-1733.201186,627,118.0637033,34.98439631,24242.1287,83.02322771,11.98147333
99,3.014046852,0,83.26641886,0,72.29998763,,830.7659703,6215.702748,-2377.083715,627,118.0682224,34.97860329,24328.64047,82.78651885,12.00915658
